Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades
2022-07-29,7.86000000,8.43000000,7.76000000,8.19000000,11715078.94000000,94855765.76940000,161422
2022-07-30,8.18000000,8.85000000,8.15000000,8.21000000,10970826.27000000,93291762.63410000,148710
2022-07-31,8.22000000,9.21000000,8.08000000,8.62000000,12551305.77000000,108919345.24440000,174959
2022-08-01,8.63000000,8.99000000,8.03000000,8.17000000,9843579.01000000,83664491.66060000,132901
2022-08-02,8.18000000,8.28000000,7.68000000,7.93000000,10097632.40000000,80004050.57760000,128903
2022-08-03,7.93000000,8.45000000,7.68000000,8.00000000,7508188.39000000,60870157.48020000,102561
2022-08-04,8.00000000,8.28000000,7.88000000,8.10000000,5416271.31000000,43793204.03420000,75417
2022-08-05,8.10000000,8.84000000,8.07000000,8.80000000,8360224.87000000,70763158.84750000,113238
2022-08-06,8.81000000,8.88000000,8.48000000,8.52000000,5612299.30000000,48739850.88090000,66713
2022-08-07,8.52000000,8.93000000,8.34000000,8.65000000,4827855.46000000,41586269.59460000,68426
2022-08-08,8.65000000,9.39000000,8.63000000,9.27000000,10473879.27000000,96057200.54550000,134558
2022-08-09,9.27000000,9.47000000,8.64000000,8.89000000,9792612.79000000,87986085.75920000,117467
2022-08-10,8.89000000,9.65000000,8.54000000,9.52000000,12143248.28000000,111527644.55750000,161427
2022-08-11,9.53000000,9.65000000,9.13000000,9.20000000,8899036.11000000,83686010.46430000,115521
2022-08-12,9.19000000,9.50000000,9.03000000,9.48000000,6113019.59000000,56705191.03040000,89201
2022-08-13,9.48000000,9.68000000,9.25000000,9.31000000,4978042.86000000,47175095.27600000,73252
2022-08-14,9.31000000,9.56000000,8.83000000,8.96000000,6244622.85000000,57512984.41330000,97639
2022-08-15,8.95000000,9.39000000,8.62000000,8.78000000,7236619.06000000,64568879.33730000,110251
2022-08-16,8.78000000,8.95000000,8.63000000,8.84000000,5191605.16000000,45625602.34630000,74433
2022-08-17,8.84000000,9.17000000,8.32000000,8.37000000,6653592.91000000,57679087.52420000,94687
2022-08-18,8.37000000,8.60000000,8.00000000,8.08000000,4518903.95000000,37817657.29920000,70486
2022-08-19,8.08000000,8.10000000,7.22000000,7.31000000,7862959.78000000,59439257.71870000,116034
2022-08-20,7.30000000,7.52000000,7.03000000,7.22000000,4731587.73000000,34610145.97540000,60807
2022-08-21,7.23000000,7.53000000,7.16000000,7.44000000,3047725.62000000,22458854.73740000,41722
2022-08-22,7.43000000,7.45000000,7.00000000,7.41000000,4283982.10000000,30883890.63950000,54224
2022-08-23,7.40000000,7.72000000,7.18000000,7.64000000,4831764.65000000,36419775.31760000,56534
2022-08-24,7.64000000,7.78000000,7.41000000,7.56000000,3720336.76000000,28273824.30870000,45669
2022-08-25,7.56000000,7.76000000,7.46000000,7.58000000,2939414.77000000,22396821.65210000,36165
2022-08-26,7.58000000,7.68000000,6.86000000,6.93000000,6009344.97000000,43835765.71060000,75352
2022-08-27,6.93000000,7.12000000,6.80000000,7.04000000,4334932.37000000,30264334.68290000,49400
2022-08-28,7.05000000,7.15000000,6.81000000,6.86000000,2870607.63000000,20169032.41210000,37499
2022-08-29,6.86000000,7.31000000,6.79000000,7.27000000,4881958.91000000,34469496.68150000,54954
2022-08-30,7.27000000,7.38000000,6.88000000,7.00000000,5028135.43000000,35911291.23300000,54508
2022-08-31,7.01000000,7.29000000,6.98000000,7.03000000,4314442.79000000,30805184.26490000,47060
2022-09-01,7.03000000,7.20000000,6.86000000,7.18000000,4554476.61000000,31936885.55350000,46659
2022-09-02,7.19000000,7.57000000,7.12000000,7.30000000,5870327.75000000,43101465.37150000,63354
2022-09-03,7.30000000,7.31000000,7.17000000,7.28000000,2939572.83000000,21325024.09600000,30829
2022-09-04,7.29000000,7.42000000,7.15000000,7.37000000,3798954.38000000,27648159.38890000,38357
2022-09-05,7.38000000,7.64000000,7.26000000,7.36000000,5190975.86000000,38753387.68260000,61409
2022-09-06,7.37000000,7.70000000,6.81000000,6.87000000,8014227.23000000,58630056.20930000,95920
2022-09-07,6.88000000,7.30000000,6.75000000,7.20000000,5657008.11000000,39820621.85940000,62486
2022-09-08,7.20000000,7.45000000,7.03000000,7.39000000,6134106.21000000,44328944.30800000,61357
2022-09-09,7.39000000,7.94000000,7.36000000,7.75000000,9603978.87000000,74321941.84270000,97400
2022-09-10,7.76000000,7.88000000,7.57000000,7.77000000,4854345.60000000,37516131.01480000,53024
2022-09-11,7.77000000,7.90000000,7.54000000,7.70000000,4569653.61000000,35315904.64620000,48615
2022-09-12,7.71000000,8.05000000,7.56000000,7.66000000,8935374.52000000,69617089.26870000,103647
2022-09-13,7.67000000,7.96000000,7.03000000,7.06000000,9252301.09000000,69119733.93270000,110100
2022-09-14,7.06000000,7.31000000,7.01000000,7.21000000,5914357.47000000,42407266.80690000,54680
2022-09-15,7.20000000,7.24000000,6.87000000,6.93000000,7556924.27000000,53133149.89000000,73696
2022-09-16,6.94000000,6.98000000,6.70000000,6.90000000,6058337.40000000,41514230.76090000,61116
2022-09-17,6.91000000,7.16000000,6.90000000,7.06000000,3924016.97000000,27608554.56580000,42555
2022-09-18,7.05000000,7.06000000,6.32000000,6.44000000,7888082.40000000,53309930.99950000,85813
2022-09-19,6.45000000,6.56000000,6.10000000,6.39000000,9255864.10000000,58347282.48780000,91075
2022-09-20,6.39000000,6.42000000,6.17000000,6.28000000,5497167.84000000,34610787.52300000,48340
2022-09-21,6.28000000,6.58000000,5.97000000,6.12000000,9829632.50200000,61680412.45300000,101688
2022-09-22,6.12000000,6.53000000,6.08000000,6.45000000,6063122.51000000,38550317.08420000,59283
2022-09-23,6.45000000,6.64000000,6.19000000,6.44000000,9016451.68000000,57613639.62740000,78164
2022-09-24,6.44000000,6.51000000,6.23000000,6.27000000,3955623.65000000,25363741.04540000,39003
2022-09-25,6.27000000,6.38000000,6.08000000,6.20000000,3734926.28000000,23359645.41770000,37576
2022-09-26,6.20000000,6.58000000,6.15000000,6.56000000,8553957.35000000,54626385.63890000,74899
2022-09-27,6.55000000,6.80000000,6.24000000,6.37000000,7249174.06000000,47752231.18150000,74083
2022-09-28,6.37000000,6.47000000,6.17000000,6.38000000,5452664.80000000,34565417.82550000,54052
2022-09-29,6.39000000,6.49000000,6.26000000,6.43000000,5600368.30000000,35789913.44000000,46665
2022-09-30,6.44000000,6.58000000,6.21000000,6.32000000,8082261.96000000,51705131.93190000,70822
2022-10-01,6.33000000,6.34000000,6.21000000,6.27000000,3450155.56000000,21678138.36190000,27168
2022-10-02,6.26000000,6.33000000,6.13000000,6.15000000,3801773.23000000,23739735.94810000,34590
2022-10-03,6.16000000,6.41000000,6.09000000,6.37000000,4977131.51000000,31261979.08640000,37930
2022-10-04,6.37000000,6.54000000,6.34000000,6.50000000,4072739.41000000,26257026.45670000,32122
2022-10-05,6.50000000,6.51000000,6.27000000,6.44000000,4166685.22000000,26577365.69470000,32595
2022-10-06,6.44000000,6.52000000,6.31000000,6.34000000,4214865.72000000,27074293.15850000,33151
2022-10-07,6.34000000,6.40000000,6.25000000,6.33000000,2949396.86000000,18656957.00850000,22642
2022-10-08,6.33000000,6.40000000,6.26000000,6.31000000,1422016.00000000,9018654.99550000,14921
2022-10-09,6.31000000,6.50000000,6.28000000,6.48000000,2462447.16000000,15780014.41450000,23361
